InvoiceApprovalDate,SalesOrderId,CustomerId,Remarks,InvoiceAmount,FullyPaid,PartlyPaid,Transactions,AmountPaid,AmountDue,PaidPercent,LastPaymentDate,DaysToPay,PaidInvoice,TransacRecords,PaidInvoicesNo,PaidInvoicesTotal,LatePaidInvoicesNo,LatePaidInvoicesTotal,LateInvoiceAmounts,TotalDaysPaidLate,NoOutstandingInvoices,NoLateOutstandingInvoices,OutstandingTotal,LateOutstandingTotal,LateOutstandingAmounts,TotalDaysLateOutstanding,RatioPaidLate,RatioPaidLateSum,RatioOutstandingLate,RatioOutstandingLateSum,label
2021-03-26,24cbe8e3-c8fe-4f36-b4f0-1ae8c0ce2777,07ef8296-82b6-43b9-b44e-016416fa8177,,500000.0,True,False,"[[Timestamp('2021-02-05 00:00:00'), 117500.0], [Timestamp('2021-03-26 00:00:00'), 382500.0]]",500000.0,0.0,100.0,2021-03-26,0,0,"[[Timestamp('2021-01-12 00:00:00'), 126000.0, 100.0, Timestamp('2021-03-26 00:00:00'), 73], [Timestamp('2021-03-26 00:00:00'), 500000.0, 100.0, Timestamp('2021-03-26 00:00:00'), 0], [Timestamp('2021-03-26 00:00:00'), 438750.0, 100.0, Timestamp('2021-03-26 00:00:00'), 0]]",0,0.0,0,0.0,,0,1,1,126000.0,126000.0,[126000.0],73,,,1.0,1.0,
2021-03-26,ac83248b-f9bb-4b07-9ddd-859124584008,07ef8296-82b6-43b9-b44e-016416fa8177,,438750.0,True,False,"[[Timestamp('2021-03-26 00:00:00'), 438750.0]]",438750.0,0.0,100.0,2021-03-26,0,0,"[[Timestamp('2021-01-12 00:00:00'), 126000.0, 100.0, Timestamp('2021-03-26 00:00:00'), 73], [Timestamp('2021-03-26 00:00:00'), 500000.0, 100.0, Timestamp('2021-03-26 00:00:00'), 0], [Timestamp('2021-03-26 00:00:00'), 438750.0, 100.0, Timestamp('2021-03-26 00:00:00'), 0]]",0,0.0,0,0.0,,0,1,1,126000.0,126000.0,[126000.0],73,,,1.0,1.0,
2021-03-26,5690b6dd-db6e-41c7-9dcc-0ac7bd455182,0860fdad-3bdc-4cad-8fe9-a4ef6f959f73,Kindly approve,320000.0,True,False,"[[Timestamp('2021-03-03 00:00:00'), 40000.0], [Timestamp('2021-03-26 00:00:00'), 280000.0]]",320000.0,0.0,100.0,2021-03-26,0,-1,"[[Timestamp('2021-03-26 00:00:00'), 320000.0, 100.0, Timestamp('2021-03-26 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-02-08,c50afa60-162f-435e-bcac-7161a60895b4,08ae271b-0ee0-4358-bde4-4fb4ab407e9c,,6000.0,True,False,"[[Timestamp('2021-02-12 00:00:00'), 6000.0]]",6000.0,0.0,100.0,2021-02-12,3,-1,"[[Timestamp('2021-02-08 00:00:00'), 6000.0, 100.0, Timestamp('2021-02-12 00:00:00'), 3]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,0-30
2021-02-26,5f9a1f0e-6a59-498d-b085-4b6c3374a511,08b175a3-9c3a-42b1-928c-08d8ddbead40,,850000.0,True,False,"[[Timestamp('2021-02-20 00:00:00'), 250000.0], [Timestamp('2021-02-26 00:00:00'), 250000.0], [Timestamp('2021-04-22 00:00:00'), 350000.0]]",850000.0,0.0,100.0,2021-04-22,55,-1,"[[Timestamp('2021-02-26 00:00:00'), 850000.0, 100.0, Timestamp('2021-04-22 00:00:00'), 55], [Timestamp('2021-03-07 00:00:00'), 225000.0, 100.0, Timestamp('2021-03-07 00:00:00'), 0], [Timestamp('2021-03-08 00:00:00'), 10100.0, 100.0, Timestamp('2021-03-08 00:00:00'), 0], [Timestamp('2021-04-22 00:00:00'), 150000.0, 100.0, Timestamp('2021-04-22 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,31-60
2021-03-07,8e4894fb-f2fd-477d-be6d-75b7c47a250f,08b175a3-9c3a-42b1-928c-08d8ddbead40,,225000.0,True,False,"[[Timestamp('2021-03-07 00:00:00'), 225000.0]]",225000.0,0.0,100.0,2021-03-07,0,0,"[[Timestamp('2021-02-26 00:00:00'), 850000.0, 100.0, Timestamp('2021-04-22 00:00:00'), 55], [Timestamp('2021-03-07 00:00:00'), 225000.0, 100.0, Timestamp('2021-03-07 00:00:00'), 0], [Timestamp('2021-03-08 00:00:00'), 10100.0, 100.0, Timestamp('2021-03-08 00:00:00'), 0], [Timestamp('2021-04-22 00:00:00'), 150000.0, 100.0, Timestamp('2021-04-22 00:00:00'), 0]]",0,0.0,0,0.0,,0,1,0,850000.0,0.0,,0,,,0.0,0.0,
2021-03-08,8f4932f1-d63b-4fe2-bda2-1ca000fdb2eb,08b175a3-9c3a-42b1-928c-08d8ddbead40,,10100.0,True,False,"[[Timestamp('2021-03-08 00:00:00'), 10100.0]]",10100.0,0.0,100.0,2021-03-08,0,1,"[[Timestamp('2021-02-26 00:00:00'), 850000.0, 100.0, Timestamp('2021-04-22 00:00:00'), 55], [Timestamp('2021-03-07 00:00:00'), 225000.0, 100.0, Timestamp('2021-03-07 00:00:00'), 0], [Timestamp('2021-03-08 00:00:00'), 10100.0, 100.0, Timestamp('2021-03-08 00:00:00'), 0], [Timestamp('2021-04-22 00:00:00'), 150000.0, 100.0, Timestamp('2021-04-22 00:00:00'), 0]]",1,225000.0,0,0.0,,0,1,0,850000.0,0.0,,0,0.0,0.0,0.0,0.0,
2021-04-22,f256e6a6-e6b5-4db5-8691-425666794c07,08b175a3-9c3a-42b1-928c-08d8ddbead40,,150000.0,True,False,"[[Timestamp('2021-04-22 00:00:00'), 150000.0]]",150000.0,0.0,100.0,2021-04-22,0,1,"[[Timestamp('2021-02-26 00:00:00'), 850000.0, 100.0, Timestamp('2021-04-22 00:00:00'), 55], [Timestamp('2021-03-07 00:00:00'), 225000.0, 100.0, Timestamp('2021-03-07 00:00:00'), 0], [Timestamp('2021-03-08 00:00:00'), 10100.0, 100.0, Timestamp('2021-03-08 00:00:00'), 0], [Timestamp('2021-04-22 00:00:00'), 150000.0, 100.0, Timestamp('2021-04-22 00:00:00'), 0]]",2,235100.0,0,0.0,,0,1,1,850000.0,850000.0,[850000.0],55,0.0,0.0,1.0,1.0,
2021-01-27,0ebc7233-ca3c-47a6-8f0f-81a0b8be50b7,09225d94-e6a5-4434-bc07-7299cf073efa,Kindly Approve,22500.0,True,False,"[[Timestamp('2021-01-27 00:00:00'), 22500.0]]",22500.0,0.0,100.0,2021-01-27,0,-1,"[[Timestamp('2021-01-27 00:00:00'), 22500.0, 100.0, Timestamp('2021-01-27 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-02-16,f2d893eb-0592-4f19-bc20-aaec1eb3247e,0bc01b38-1eaa-4879-4367-08d8c360b3bd,,50792.0,True,False,"[[Timestamp('2021-02-16 00:00:00'), 50792.0]]",50792.0,0.0,100.0,2021-02-16,0,-1,"[[Timestamp('2021-02-16 00:00:00'), 50792.0, 100.0, Timestamp('2021-02-16 00:00:00'), 0], [Timestamp('2021-03-08 00:00:00'), 112500.0, 100.0, Timestamp('2021-03-08 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-03-08,9512e966-00f5-4d61-b405-4d3253234f55,0bc01b38-1eaa-4879-4367-08d8c360b3bd,,112500.0,True,False,"[[Timestamp('2021-03-08 00:00:00'), 112500.0]]",112500.0,0.0,100.0,2021-03-08,0,1,"[[Timestamp('2021-02-16 00:00:00'), 50792.0, 100.0, Timestamp('2021-02-16 00:00:00'), 0], [Timestamp('2021-03-08 00:00:00'), 112500.0, 100.0, Timestamp('2021-03-08 00:00:00'), 0]]",1,50792.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-02-02,44129b50-3647-4073-a50c-86757e012a38,0cd44759-7a0c-4d6b-2cc4-08d8c74d2561,,500000.0,True,False,"[[Timestamp('2021-02-02 00:00:00'), 500000.0]]",500000.0,0.0,100.0,2021-02-02,0,-1,"[[Timestamp('2021-02-02 00:00:00'), 500000.0, 100.0, Timestamp('2021-02-02 00:00:00'), 0], [Timestamp('2021-04-09 00:00:00'), 135000.0, 100.0, Timestamp('2021-04-09 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-04-09,d2ecb288-48fd-40b2-971b-8fee33023c35,0cd44759-7a0c-4d6b-2cc4-08d8c74d2561,,135000.0,True,False,"[[Timestamp('2021-04-09 00:00:00'), 135000.0]]",135000.0,0.0,100.0,2021-04-09,0,1,"[[Timestamp('2021-02-02 00:00:00'), 500000.0, 100.0, Timestamp('2021-02-02 00:00:00'), 0], [Timestamp('2021-04-09 00:00:00'), 135000.0, 100.0, Timestamp('2021-04-09 00:00:00'), 0]]",1,500000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-01-15,aaaf36be-fe7a-452a-9c0c-f8b343778055,0d6b20e0-86c7-445e-c543-08d8a7e8a3e0,,90000.0,True,False,"[[Timestamp('2021-01-15 00:00:00'), 90000.0]]",90000.0,0.0,100.0,2021-01-15,0,-1,"[[Timestamp('2021-01-15 00:00:00'), 90000.0, 100.0, Timestamp('2021-01-15 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-01-28,4fb7a595-e016-4761-9f7b-dab68f2da029,0e468ff2-8ec1-46bf-4360-08d8c360b3bd,,233750.0,True,False,"[[Timestamp('2021-01-28 00:00:00'), 233750.0]]",233750.0,0.0,100.0,2021-01-28,0,-1,"[[Timestamp('2021-01-28 00:00:00'), 233750.0, 100.0, Timestamp('2021-01-28 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-01-05,174e844f-563c-4bf3-beb0-16ebc98cf353,0e7b7900-1720-4ad6-a181-5b1d38255e49,Payment made Oladele Taiwo,9000.0,True,False,"[[Timestamp('2021-01-05 00:00:00'), 9000.0]]",9000.0,0.0,100.0,2021-01-05,0,-1,"[[Timestamp('2021-01-05 00:00:00'), 9000.0, 100.0, Timestamp('2021-01-05 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 4500.0, 100.0, Timestamp('2021-01-08 00:00:00'), 0], [Timestamp('2021-01-20 00:00:00'), 28500.0, 100.0, Timestamp('2021-01-20 00:00:00'), 0], [Timestamp('2021-01-22 00:00:00'), 2500.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0], [Timestamp('2021-01-27 00:00:00'), 25750.0, 100.0, Timestamp('2021-01-27 00:00:00'), 0], [Timestamp('2021-03-05 00:00:00'), 4500.0, 100.0, Timestamp('2021-03-05 00:00:00'), 0], [Timestamp('2021-03-10 00:00:00'), 1520.0, 99.45986842105263, Timestamp('2021-03-10 00:00:00'), 0], [Timestamp('2021-03-31 00:00:00'), 132000.0, 100.0, Timestamp('2021-03-31 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 7000.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 4500.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 7000.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-01-08,13a81066-6460-4f15-b6d9-2876bd7640ca,0e7b7900-1720-4ad6-a181-5b1d38255e49,,4500.0,True,False,"[[Timestamp('2021-01-08 00:00:00'), 4500.0]]",4500.0,0.0,100.0,2021-01-08,0,1,"[[Timestamp('2021-01-05 00:00:00'), 9000.0, 100.0, Timestamp('2021-01-05 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 4500.0, 100.0, Timestamp('2021-01-08 00:00:00'), 0], [Timestamp('2021-01-20 00:00:00'), 28500.0, 100.0, Timestamp('2021-01-20 00:00:00'), 0], [Timestamp('2021-01-22 00:00:00'), 2500.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0], [Timestamp('2021-01-27 00:00:00'), 25750.0, 100.0, Timestamp('2021-01-27 00:00:00'), 0], [Timestamp('2021-03-05 00:00:00'), 4500.0, 100.0, Timestamp('2021-03-05 00:00:00'), 0], [Timestamp('2021-03-10 00:00:00'), 1520.0, 99.45986842105263, Timestamp('2021-03-10 00:00:00'), 0], [Timestamp('2021-03-31 00:00:00'), 132000.0, 100.0, Timestamp('2021-03-31 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 7000.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 4500.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 7000.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0]]",1,9000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-01-20,a016c98b-15ad-4e52-8421-4ea313050a81,0e7b7900-1720-4ad6-a181-5b1d38255e49,Paymr,28500.0,True,False,"[[Timestamp('2021-01-20 00:00:00'), 28500.0]]",28500.0,0.0,100.0,2021-01-20,0,1,"[[Timestamp('2021-01-05 00:00:00'), 9000.0, 100.0, Timestamp('2021-01-05 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 4500.0, 100.0, Timestamp('2021-01-08 00:00:00'), 0], [Timestamp('2021-01-20 00:00:00'), 28500.0, 100.0, Timestamp('2021-01-20 00:00:00'), 0], [Timestamp('2021-01-22 00:00:00'), 2500.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0], [Timestamp('2021-01-27 00:00:00'), 25750.0, 100.0, Timestamp('2021-01-27 00:00:00'), 0], [Timestamp('2021-03-05 00:00:00'), 4500.0, 100.0, Timestamp('2021-03-05 00:00:00'), 0], [Timestamp('2021-03-10 00:00:00'), 1520.0, 99.45986842105263, Timestamp('2021-03-10 00:00:00'), 0], [Timestamp('2021-03-31 00:00:00'), 132000.0, 100.0, Timestamp('2021-03-31 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 7000.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 4500.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 7000.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0]]",2,13500.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-01-22,7002843c-4f63-4e0d-bf44-16d0b46ec707,0e7b7900-1720-4ad6-a181-5b1d38255e49,,2500.0,True,False,"[[Timestamp('2021-01-22 00:00:00'), 2500.0]]",2500.0,0.0,100.0,2021-01-22,0,1,"[[Timestamp('2021-01-05 00:00:00'), 9000.0, 100.0, Timestamp('2021-01-05 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 4500.0, 100.0, Timestamp('2021-01-08 00:00:00'), 0], [Timestamp('2021-01-20 00:00:00'), 28500.0, 100.0, Timestamp('2021-01-20 00:00:00'), 0], [Timestamp('2021-01-22 00:00:00'), 2500.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0], [Timestamp('2021-01-27 00:00:00'), 25750.0, 100.0, Timestamp('2021-01-27 00:00:00'), 0], [Timestamp('2021-03-05 00:00:00'), 4500.0, 100.0, Timestamp('2021-03-05 00:00:00'), 0], [Timestamp('2021-03-10 00:00:00'), 1520.0, 99.45986842105263, Timestamp('2021-03-10 00:00:00'), 0], [Timestamp('2021-03-31 00:00:00'), 132000.0, 100.0, Timestamp('2021-03-31 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 7000.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 4500.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 7000.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0]]",3,42000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-01-27,2e4f3cd9-bf78-46ee-ae21-60acf75dc783,0e7b7900-1720-4ad6-a181-5b1d38255e49,JAN,25750.0,True,False,"[[Timestamp('2021-01-27 00:00:00'), 25750.0]]",25750.0,0.0,100.0,2021-01-27,0,1,"[[Timestamp('2021-01-05 00:00:00'), 9000.0, 100.0, Timestamp('2021-01-05 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 4500.0, 100.0, Timestamp('2021-01-08 00:00:00'), 0], [Timestamp('2021-01-20 00:00:00'), 28500.0, 100.0, Timestamp('2021-01-20 00:00:00'), 0], [Timestamp('2021-01-22 00:00:00'), 2500.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0], [Timestamp('2021-01-27 00:00:00'), 25750.0, 100.0, Timestamp('2021-01-27 00:00:00'), 0], [Timestamp('2021-03-05 00:00:00'), 4500.0, 100.0, Timestamp('2021-03-05 00:00:00'), 0], [Timestamp('2021-03-10 00:00:00'), 1520.0, 99.45986842105263, Timestamp('2021-03-10 00:00:00'), 0], [Timestamp('2021-03-31 00:00:00'), 132000.0, 100.0, Timestamp('2021-03-31 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 7000.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 4500.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 7000.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0]]",4,44500.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-03-05,405e7e1b-bb98-4ac7-9b01-322174a3d8ec,0e7b7900-1720-4ad6-a181-5b1d38255e49,,4500.0,True,False,"[[Timestamp('2021-03-05 00:00:00'), 4500.0]]",4500.0,0.0,100.0,2021-03-05,0,1,"[[Timestamp('2021-01-05 00:00:00'), 9000.0, 100.0, Timestamp('2021-01-05 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 4500.0, 100.0, Timestamp('2021-01-08 00:00:00'), 0], [Timestamp('2021-01-20 00:00:00'), 28500.0, 100.0, Timestamp('2021-01-20 00:00:00'), 0], [Timestamp('2021-01-22 00:00:00'), 2500.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0], [Timestamp('2021-01-27 00:00:00'), 25750.0, 100.0, Timestamp('2021-01-27 00:00:00'), 0], [Timestamp('2021-03-05 00:00:00'), 4500.0, 100.0, Timestamp('2021-03-05 00:00:00'), 0], [Timestamp('2021-03-10 00:00:00'), 1520.0, 99.45986842105263, Timestamp('2021-03-10 00:00:00'), 0], [Timestamp('2021-03-31 00:00:00'), 132000.0, 100.0, Timestamp('2021-03-31 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 7000.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 4500.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 7000.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0]]",5,70250.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-03-10,89b13054-5699-4bef-8e76-9eb253c92947,0e7b7900-1720-4ad6-a181-5b1d38255e49,,1520.0,False,True,"[[Timestamp('2021-03-10 00:00:00'), 1511.79]]",1511.79,8.210000000000036,99.45986842105263,2021-03-10,0,1,"[[Timestamp('2021-01-05 00:00:00'), 9000.0, 100.0, Timestamp('2021-01-05 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 4500.0, 100.0, Timestamp('2021-01-08 00:00:00'), 0], [Timestamp('2021-01-20 00:00:00'), 28500.0, 100.0, Timestamp('2021-01-20 00:00:00'), 0], [Timestamp('2021-01-22 00:00:00'), 2500.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0], [Timestamp('2021-01-27 00:00:00'), 25750.0, 100.0, Timestamp('2021-01-27 00:00:00'), 0], [Timestamp('2021-03-05 00:00:00'), 4500.0, 100.0, Timestamp('2021-03-05 00:00:00'), 0], [Timestamp('2021-03-10 00:00:00'), 1520.0, 99.45986842105263, Timestamp('2021-03-10 00:00:00'), 0], [Timestamp('2021-03-31 00:00:00'), 132000.0, 100.0, Timestamp('2021-03-31 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 7000.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 4500.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 7000.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0]]",6,74750.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-03-31,15554892-7fdf-4433-9d15-09c70914cd20,0e7b7900-1720-4ad6-a181-5b1d38255e49,,132000.0,True,False,"[[Timestamp('2021-03-31 00:00:00'), 132000.0]]",132000.0,0.0,100.0,2021-03-31,0,1,"[[Timestamp('2021-01-05 00:00:00'), 9000.0, 100.0, Timestamp('2021-01-05 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 4500.0, 100.0, Timestamp('2021-01-08 00:00:00'), 0], [Timestamp('2021-01-20 00:00:00'), 28500.0, 100.0, Timestamp('2021-01-20 00:00:00'), 0], [Timestamp('2021-01-22 00:00:00'), 2500.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0], [Timestamp('2021-01-27 00:00:00'), 25750.0, 100.0, Timestamp('2021-01-27 00:00:00'), 0], [Timestamp('2021-03-05 00:00:00'), 4500.0, 100.0, Timestamp('2021-03-05 00:00:00'), 0], [Timestamp('2021-03-10 00:00:00'), 1520.0, 99.45986842105263, Timestamp('2021-03-10 00:00:00'), 0], [Timestamp('2021-03-31 00:00:00'), 132000.0, 100.0, Timestamp('2021-03-31 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 7000.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 4500.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 7000.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0]]",7,76270.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-04-08,0e766fa2-992f-4def-836f-609eefea409c,0e7b7900-1720-4ad6-a181-5b1d38255e49,,7000.0,True,False,"[[Timestamp('2021-04-08 00:00:00'), 7000.0]]",7000.0,0.0,100.0,2021-04-08,0,1,"[[Timestamp('2021-01-05 00:00:00'), 9000.0, 100.0, Timestamp('2021-01-05 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 4500.0, 100.0, Timestamp('2021-01-08 00:00:00'), 0], [Timestamp('2021-01-20 00:00:00'), 28500.0, 100.0, Timestamp('2021-01-20 00:00:00'), 0], [Timestamp('2021-01-22 00:00:00'), 2500.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0], [Timestamp('2021-01-27 00:00:00'), 25750.0, 100.0, Timestamp('2021-01-27 00:00:00'), 0], [Timestamp('2021-03-05 00:00:00'), 4500.0, 100.0, Timestamp('2021-03-05 00:00:00'), 0], [Timestamp('2021-03-10 00:00:00'), 1520.0, 99.45986842105263, Timestamp('2021-03-10 00:00:00'), 0], [Timestamp('2021-03-31 00:00:00'), 132000.0, 100.0, Timestamp('2021-03-31 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 7000.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 4500.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 7000.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0]]",8,208270.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-04-08,62f78557-2e32-41d8-ba43-42b04c6c1421,0e7b7900-1720-4ad6-a181-5b1d38255e49,,4500.0,True,False,"[[Timestamp('2021-04-08 00:00:00'), 4500.0]]",4500.0,0.0,100.0,2021-04-08,0,1,"[[Timestamp('2021-01-05 00:00:00'), 9000.0, 100.0, Timestamp('2021-01-05 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 4500.0, 100.0, Timestamp('2021-01-08 00:00:00'), 0], [Timestamp('2021-01-20 00:00:00'), 28500.0, 100.0, Timestamp('2021-01-20 00:00:00'), 0], [Timestamp('2021-01-22 00:00:00'), 2500.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0], [Timestamp('2021-01-27 00:00:00'), 25750.0, 100.0, Timestamp('2021-01-27 00:00:00'), 0], [Timestamp('2021-03-05 00:00:00'), 4500.0, 100.0, Timestamp('2021-03-05 00:00:00'), 0], [Timestamp('2021-03-10 00:00:00'), 1520.0, 99.45986842105263, Timestamp('2021-03-10 00:00:00'), 0], [Timestamp('2021-03-31 00:00:00'), 132000.0, 100.0, Timestamp('2021-03-31 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 7000.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 4500.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 7000.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0]]",8,208270.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-04-08,98d57e15-88c3-4f37-88d3-106aebc49691,0e7b7900-1720-4ad6-a181-5b1d38255e49,,7000.0,True,False,"[[Timestamp('2021-04-08 00:00:00'), 7000.0]]",7000.0,0.0,100.0,2021-04-08,0,1,"[[Timestamp('2021-01-05 00:00:00'), 9000.0, 100.0, Timestamp('2021-01-05 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 4500.0, 100.0, Timestamp('2021-01-08 00:00:00'), 0], [Timestamp('2021-01-20 00:00:00'), 28500.0, 100.0, Timestamp('2021-01-20 00:00:00'), 0], [Timestamp('2021-01-22 00:00:00'), 2500.0, 100.0, Timestamp('2021-01-22 00:00:00'), 0], [Timestamp('2021-01-27 00:00:00'), 25750.0, 100.0, Timestamp('2021-01-27 00:00:00'), 0], [Timestamp('2021-03-05 00:00:00'), 4500.0, 100.0, Timestamp('2021-03-05 00:00:00'), 0], [Timestamp('2021-03-10 00:00:00'), 1520.0, 99.45986842105263, Timestamp('2021-03-10 00:00:00'), 0], [Timestamp('2021-03-31 00:00:00'), 132000.0, 100.0, Timestamp('2021-03-31 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 7000.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 4500.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0], [Timestamp('2021-04-08 00:00:00'), 7000.0, 100.0, Timestamp('2021-04-08 00:00:00'), 0]]",8,208270.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-02-01,8f2fc33c-81dc-4909-9df2-da2396c5f258,0ecc8604-b20e-4190-ad7d-c99a74d4ac47,,70000.0,True,False,"[[Timestamp('2021-02-01 00:00:00'), 70000.0]]",70000.0,0.0,100.0,2021-02-01,0,-1,"[[Timestamp('2021-02-01 00:00:00'), 70000.0, 100.0, Timestamp('2021-02-01 00:00:00'), 0], [Timestamp('2021-03-30 00:00:00'), 4250.0, 100.0, Timestamp('2021-04-15 00:00:00'), 15], [Timestamp('2021-04-09 00:00:00'), 11500.0, 100.0, Timestamp('2021-04-22 00:00:00'), 12]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
